1771198225.2589633,BUY 68613.1,68613.10,0.0000
1771198225.4609678,SELL 68613.1,68613.10,0.0000
1771198226.14465,BUY 68613.1,68613.10,0.0000
1771198226.248097,SELL 68613.1,68613.10,0.0000
1771198226.3496583,CLOSE_SHORT 68613.1,68613.10,0.0000
1771198226.7936332,BUY 68613.1,68613.10,0.0000
1771198226.8937485,SELL 68613.1,68613.10,0.0000
1771198226.9959443,CLOSE_SHORT 68613.1,68613.10,0.0000
1771198227.1981583,BUY 68613.1,68613.10,0.0000
1771198227.3791819,SELL 68613.1,68613.10,0.0000
1771198227.479756,BUY 68613.1,68613.10,0.0000
1771198227.712081,SELL 68613.1,68613.10,0.0000
